CODIGO ACAO;NOME ACAO;2010;2011;2012;2013;2014;2015
41340000;TECNOLOGIA DA INFORMACAO E COMUNICACAO;238456,32;4908716,149999999;1875338,42;1596587,0099999998;549166,97;867965,54
20810000;RECUPERACAO DAS AGUAS PAULISTAS;262974,0;0,0;94,22;810821,6799999999;2927129,91;4081436,99
56930000;PENSIONISTAS DA REVOLUCAO 1932-LEI 1.890/78;1454136,3;1229016,82;1153884,95;1677013,33;1431351,73;1268447,49
50640000;ATENDIMENTO DEM. PUBLICAS QUALID. AMBIENTAL;800709,7300000001;150416,01;2247417,63;0;0;0
52390000;FOMENTO E APOIO AOS ARRANJOS PRODUTIVOS;0;0;0;0;0;4268149,890000001
58710000;GESTAO ADMINISTRATIVA;18690315,27999999;46703666,73;46929003,29;50124708,85000001;68660706,02000003;67977918,21
52760000;PROCEDIMENTOS ANOM.CRANIOFACIAIS DEF.AUDITIVA;22988356,990000006;9238976,030000001;9393717,16;33968541,03;16568234,360000001;0
20930000;MODERNIZACAO DA LINHA 8 - DIAMANTE DA CPTM;0;0;0;0;0;38642169,06
61410000;PROV.SERVICOS NECESSIDADES MATERIAIS BASICAS;0;0;0;0,0;66610072,22999991;64775116,56999989
50450000;ESPORTE E RECREAÇÃO DO TRABALHADOR;173928,16;0;0;0;0;0
10330000;IMPLANT. NOVAS UNID DESCENTRALIZADAS DA FEBEM;585437,31;0;0;0;0;0
41780000;PERICIAS CRIMINALISTICAS E MEDICO-LEGAIS;0;0;0;0;0;2342127,21
54030000;DES. PROD. MINERARIA E PROM. CONH. GEOLOGICO;0;0;0;0;0;324934,38
44880000;ASSISTENCIA TECNICA CAPACIT. INST. MUNICIPIOS;382535,61999999994;130445,69;305663,64;152814,06;46177,3;24835,65
16240000;CONTROLE USO DAS AGUAS SUPERF.E SUBTERRANEAS;0;0;0;0,0;550000,0;2814386,3
49990000;SALVAMENTO MARITIMO;633676,8500000001;699859,95;536959,54;3791921,21;3425214,0700000008;0
13430000;ESTUDOS E PESQUISAS SUBSIDIAR ATIV. POLITICAS;0;0;0;0;0;1007679,08
41350000;PERICIAS INVESTIGACAO VINCULO GENETICO DNA;916643,55;597220,53;708788,93;368692,7;922764,3099999999;641428,65
50890000;COMUNICACAO ARTIC.INST.TRANSP.METROPOLITANOS;42380,0;13167,0;993003,27;8485,91;71318,24;0
60560000;DESENV.INSTRUM.PLANEJ.AMBIENTALTERRITORIAL;0;0;0,0;60135,22;45394,8;0
24680000;FIN.ACOES BACIA SOROCABA MEDIO TIETE USO AGUA;0;0;0;0,0;0,0;0
60230000;ACOES DE EDUCACAO EM DIREITO;0;0;0,0;4880,0;15198,0;0
61170000;ASSISTENCIA FARMACEUTICA ESPECIALIZADA;0;0;0,0;233483643,6800005;307645870,4299997;104646302,00000003
48870000;CONHECIMENTO POLIT.PUBL.DESENV.SUSTENTAVEL;0,0;0,0;0;0;0;0
52040000;SISTEMA PAULISTA DE PARQUES TECNOLOGICOS;3541207,0;2657047,3300000005;10856523,79;22355729,96;13123661,46;0
41020000;INFRAESTRUTURA TURISTICA MUNICIPIOS ESTANCIAS;67716809,55;112303033,60999997;190725630,3199999;94417591,85000004;131071255,36999997;0
55360000;INTEGRACAO UNID. SEC.EDUCACAO A REDE INTRAGOV;17603659,250000004;22580037,25;43468587,87000002;23419725,05;32929724,930000003;1412,87
48670000;QUALISMAIS-APOIO QUALIFICACAO ATENCAO BASICA;43800,0;0,0;86100,0;0;0;0
60230000;PROM. E DIFUSAO CONHEC. JURIDICO A POPULACAO;0;0;0;0;0;66188,26
57230000;PROMOCAO DA GESTAO DOCUMENTAL NOS MUNICIPIOS;34683,0;380,0;22115,0;45837,0;1790,0;2760,0
11530000;OPERACIONALIZACAO FUNDO ESTADUAL REC.HIDRICOS;67407287,78999999;44464,97;5871855,47;12500205,51;45133427,74;0
56010000;GESTAO DO SISTEMA BEC/SP;0;0;0;0;0;2132262,05
59020000;ADM. INST.MEDICINA SOCIAL CRIMINOLOGIA-IMESC;626841,5500000002;1456353,6300000004;1874351,95;2749302,5700000003;3331914,95;0
57330000;MUSEU DE ARTE SACRA;0,0;0,0;0;0;0;0
60490000;FORMACAO EDUC. AMBIENTAL-REDE PUBLICA ENSINO;0;0;0;0,0;0,0;10300,0
10870000;FRENTES DE TRABALHO;0,0;248000,0;0;0;0;0
57050000;FORMACAO E CAPACITACAO DE BOMBEIROS;945029,3200000001;717573,76;1211508,4600000004;3521924,2799999993;3156088,51;0
24910000;MICROCREDITO PARA REFORMA DE MORADIAS;0;0;0;0;0;0,0
58930000;GERENCIAMENTO DO AMBIENTE INTRAGOV;1669194,26;1738149,93;1838041,15;551320,84;2032158,59;1978817,8599999999
61470000;PROMOCAO DE MEDIDAS ALTERNATIVAS A PRISAO;0;0;0;0;0,0;0
50760000;MONITORAMENTO E AVALIACAO;72483,95;7889,3;485140,53;151536,91;49293,96;0
16950000;SUBSCRICAO DE ACOES DO METRO;443351097,2;407303805,0;892432078,69;990349622,1900002;797090099,0;63211116,0
56820000;CELEBRACAO E RENOVACAO DE CONVENIOS, NA DEFEN;0,0;0;0;0;0;0
14100000;PONTES RURAIS;0;0;0;0,0;4889533,37;1309596,38
49900000;SERVICOS DE TRANSITO;8648903,970000003;27640807,249999996;61777145,790000014;62378416,27999999;83891627,35000001;71020200,50000001
61010000;GERENCIAMENTO DO SISTEMA DE TIC;0;0;0,0;103886,60999999999;121343,85;320379,38
49080000;ADMINISTRACAO UNIDADES DA SEC. TRANSPORTES;171720560,80000016;200410762,23999995;224388213,74999988;418159,3599999999;0;0
15190000;MODERN. ORGANIZACIONAL ENS. PÚBL. TECNOLÓGICO;0,0;0,0;0;0;0;0
46100000;CENTRO DE ESTUDOS E APERFEICOAMENTO;104057,57;111343,71999999997;52776,18;90354,27;150782,18;101666,88000000002
49640000;ADMINISTRACAO DA FUNDACAO PROCON;1904585,8299999998;910236,82;1940358,1699999992;3336273,0400000005;2121191,0100000002;0
60480000;PROMOCAO E PROT. A SAUDE DO USUARIO DO IAMSPE;0;0;0,0;22800,0;33165,29;0,0
57250000;PRESERVACAO E DIFUSAO DO ACERVO;0;0;0;0;0;1076455,0499999998
20260000;IMPLANTACAO E QUALIFICACAO DE MUSEUS;40260934,28;65633513,97;35270341,77;9025760,700000001;17632413,93;4684054,8100000005
53450000;COORDENACAO OPERACAO SEGURANCA INSTITUCIONAL;2734813,999999999;1936355,2999999998;1948388,2300000004;1956060,9500000002;1251997,85;0
18110000;REESTRUTURACAO DO PROCESSO DE PLANEJAMENTO;0;0;0,0;6643284,55;884251,1499999999;0
60600000;COMBATE AO TRAFICO DE ANIMAIS SILVESTRES;0;0;0,0;0,0;128544,88;4256,0
58670000;CIDADANIA JOVEM;143812,7;64410,549999999996;0;0;0;0
51160000;CENTROS DE EXCELENCIA ESPORTIVA EST.S.PAULO;1046484,46;2133892,26;571920,1200000001;1443559,94;1588632,95;0
22490000;URBANIZACAO PANTANAL;5514600,0;0;0;0;0;0
48980000;FOMENTO AO DESENV. DO TRANSPORTE HIDROVIARIO;4781,13;0;0;0;0;0
45080000;DIVULGACAO DOS TRABALHOS LEGISLATIVOS;2324421,23;3020382,86;2153193,11;1999528,13;2439612,71;1243320,21
53730000;PAGAMENTO DE APOSENTADORIAS;0,0;0,0;0,0;507302,37;125784675,18;0
22200000;OBRAS E REFORMAS PALACIOS GOVERNO E ANEXOS;712140,78;2675099,33;248644,3;0;0;0
13300000;BOM PRATO;350014,28;550525,5;0;0;0;0
24690000;FINAN.ACOES BACIA PIRACICABA/CAPIVARI/JUNDIAI;0;0;0;0,0;0,0;0
56070000;IMPLEMENTACAO DO PLANO MANEJO E PROT. DO PEFI;0;0;0,0;154225,76;40511,259999999995;14806,61
10170000;PLANO ESTADUAL DE SANEAMENTO;945000,0;0;0;0;0;0
25020000;FOMENTO AO DESENV URBANO EM PARCERIA COM MUN.;0;0;0;0;0;800711,72
13800000;REVITALIZACAO DOS INSTITUTOS DE PESQUISA;4808974,25;2328705,8099999996;4868568,430000001;12151416,379999997;5348017,739999999;0
60640000;APERFEICOAMENTO SERV. POL.TECNICO-CIENTIFICA;0;0;0,0;11963,08;1377,0;9189,68
58050000;DIFUSAO DO CONHECIMENTO;71909,46;87942,81000000001;143721,34;38235,229999999996;6874,47;37605,86
13940000;MELHORIA PQ.AGUA BRANCA/CENTRO DE AGRICULTURA;0;0,0;136058,66;0;0;0
61830000;SERVICOS DE ATENCAO A SAUDE DOS CUSTODIADOS;0;0;0;0;0;0,0
18850000;PROJETOS DO FUNDOCAMP;2000,0;0,0;0,0;0,0;0,0;0,0
53570000;CAPACITACAO EM GESTAO PUBLICA;265580,7;51849,0;375666,0;679801,1;279605,0;0
23170000;INTEGRACAO DE BASES DE DADOS DO ESTADO;0;0;0,0;671000,0;66039,84;0
57700000;GERENCIAMENTO DE RECURSOS DE TIC;595972,0;943189,58;1105683,36;1713332,88;0;0
55020000;APOIO A INFRAESTRUTURA PARA O TURISMO;1299515,97;345539,33999999997;1448881,99;6337831,600000001;1225405,1400000001;0
61630000;ASSISTENCIA MEDICA, HOSP. AMB. HOSP. FAMERP;0;0;0;0;0,0;3471649,13
41070000;ASSISTENCIA COMPLEMENTAR A SAUDE NA CAPITAL;0;0;0;0;0;2929257,45
61190000;PRODUCAO DE SOROS;0;0;0,0;1462883,5;1352200,3699999999;1547898,17
12830000;MODERNIZACAO CERTIFICACAO QUALID.LABORATORIAL;1141909,44;3207428,0700000003;699872,5599999999;667485,43;0;0
56470000;PRODUCAO DISTRIBUICAO MATERIAL EDUC.AMBIENTAL;448878,75;131550,0;112394,0;71200,0;321700,0;92610,0
52940000;FORMACAO DE TECNICOS DE NIVEL MEDIO;0,0;0,0;0,0;3580,0;0;0
56620000;COMPLEMENTACAO APOSENTADORIAS PENSOES-IMESP;463720,44;539469,53;513789,84;567760,4400000001;593759,7100000001;616673,2000000001
47170000;DOSE CERTA-PROGRAMA EST. ASSIST.FARMACEUTICA;33490608,97;802628,1200000001;577665,6099999999;0;0;0
61430000;FORMACAO EDUCACIONAL PROFISSIONAL CUSTODIADOS;0;0;0;0,0;163333,57000000007;0
19260000;MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO;206000,0;224618,0;205102,0;1060765,61;0,0;47414,39
24680000;FIN.ACOES UGRHI SOROCABA MEDIO TIETE USO AGUA;0;0;0;0;0;0,0
45670000;DILIGENCIAS JUDICIAIS;8631473,649999999;9005641,0;10430732,68;11388735,35;12700606,58;13210786,29
47820000;COMPLEMENTACAO APOSENTADORIAS - CETESB;1423170,15;1486041,8599999999;1610221,4200000002;1673838,12;1736613,3800000001;1957128,03
50760000;VIGILANCIA SOCIOASSISTENCIAL;0;0;0;0;0;32287,54
57550000;FISCALIZACACAO DISTRIBUICAO ENERGIA ELETRICA;0;0;0;0;0;56794,74
24450000;APOIO A ATENCAO BASICA MUNICIPAL;0;0;0;0;0;0,0
20300000;INFORMATIZAÇÃO DA EDUCAÇÃO BÁSICA;52458923,64000001;558149,8999999999;9807,28;0;0;0
54880000;ATOS FISCALIZATORIOS;0;0;0;0;0;19060,890000000003
51480000;APERFEICOAMENTO PROF.EDUCAD.ENS.FUNDAMENTAL;3476157,349999999;6970493,409999996;4482745,300000001;2540327,600000001;1752252,4700000002;50,96
49970000;PREVENCAO AS DROGAS E A VIOLENCIA/ PROERD;267436,0;260989,0;343986,5;0;0;0
47710000;ACOES INDENIZATORIAS-ADM.INDIRETA;0,0;0,0;66511,0;0;0;0
53120000;RESTAURANTES UNIVERSITARIOS;478137,97000000003;625413,42;689049,37;964740,32;917619,48;1627330,5699999998
41270000;ACOES DE VIGILANCIA SANITARIA E AMBIENTAL;124834,8;47564,41;456102,5;326740,69;326090,56000000006;0
60970000;DESENVOLVIMENTO BIOGAS A PARTIR DA BIOMASSA;0;0;0;0;0;250000,0
53480000;COLMEIA DO SABER - ENSINANDO DEFESA CIVIL;0,0;174920,0;0,0;137800,0;73234,0;0
49040000;PATRULHA RODOVIARIA;642158,36;8141297,379999999;7567413,0;3372380,5400000005;699502,85;0
23040000;FOMENTO REDE CULTURA VIVA - PONTOS DE CULTURA;0;0;0;0;0;0,0
57460000;PROVISAO MATERIAIS APOIO PEDAGOGICO-ENS.MEDIO;82025647,86000004;57737079,24999998;27453624,979999993;15259231,4;27857250,960000005;620700,83
49910000;EDUCACAO E FISCALIZACAO PARA O TRANSITO;0;0;0;0;0;12559515,770000001
52850000;APOIO TECNOL.MICRO,PEQUENAS E MEDIAS EMPRESAS;0,0;333354,0;0,0;518610,0;1031600,0;0,0
22970000;MODERNIZACAO MAT.RODANTE SISTEMA FERROVIARIO;0;0;0;0;0;3277462,91
22940000;IMPLANTACAO SIST. PAULISTA DEFESA AGRICULTURA;0;0,0;0;0;0;0
59240000;PESQUISA DESENV.CAPAC - COMITE TECNOL. DER/SP;0,0;0,0;0;0;0;0
51560000;ATEND.ESPECIALIZADO ALUNOS E PUBL.ESPECIFICOS;0;0;0;0;0;11242699,880000006
61780000;GESTAO E MODERNIZACAO DA SEC. DA EDUCACAO;0;0;0;0;0;571974886,4499999
56770000;GESTAO DE PARQUES URBANOS;6045541,739999999;4992966,330000001;4675386,670000001;3768525,8699999982;8512827,119999997;911810,2899999999
61210000;CAPACITACOES TECNICAS E ADMINISTRATIVAS;0;0;0,0;829648,1299999999;1356087,33;1467098,78
48920000;TRANSFERENCIA DO CONHECIMENTO;0,0;0,0;0;0;0;0
22080000;ADEQUACAO DA INFRAESTRUTURA AO SINASE;25176190,71;13473976,259999998;8426694,41;21754285,159999993;28280638,689999998;0
61660000;PROMOCAO REINT. SOCIAL CUSTODIADOS FAMILIARES;0;0;0;0;0;149419,38
24920000;PARCERIA PUBLICO PRIVADA - PPP HABITACIONAL;0;0;0;0;0;0,0
21910000;AMPLIACAO E MODERNIZACAO DE RECURSOS DE TIC;2908763,3399999994;1911724,29;4814116,609999999;116967,3;45846,0;28958,18
58780000;APRIMORAMENTO MECANISMOS INCENTIVO;0;0;0,0;0,0;5200,0;2997,0
25030000;APOIO HABITACIONAL;0;0;0;0;0;0,0
49950000;ESCOLHA CERTA;3014731,76;5511123,95;6771100,89;10669402,41;10443221,100000005;0
60130000;PAG. PRECATORIOS REG. ESP. EM. CONST.- SAUDE;0;0,0;1014046,19;3465333,67;2000,0;0
59010000;CAPACITACAO, APERF. E DESENV. PROFISSIONAL;0,0;2363,0;0,0;0,0;0,0;0
57010000;GERENCIAMENTO DE RECURSOS DE TIC;4005627,8400000003;7501802,74;849934,9900000002;757508,2499999999;685804,24;773309,9299999999
40730000;SUPRIMENTO GENEROS ALIM.UTENSILIOS E SERVICOS;3131721,76;13083618,139999999;26529196,530000005;12461846,849999998;55012216,79;165188,72
53600000;ADMINISTRACAO ESTAGIOS ADMINISTRACAO PUBLICA;5261586,0600000005;7084948,840000001;7703088,640000001;8855486,940000003;10295044,35;0
60710000;PROT.RECUPERACAO MANANCIAIS DE ABASTECIMENTO;0;0;0,0;0;0;0
51600000;REMUNERACAO E ENCARGOS SERVIDORES - ENS.FUND.;96305119,79000002;106318045,72000003;165151191,25000018;115519933,04000002;127682889,93000008;0
23310000;TREM DE GUARULHOS-IMPLANTACAO;0;0;0,0;5463332,23;5401380,61;0
49390000;ADMINISTRACAO DA FUND. INSTITUTO TERRAS-ITESP;0;0;0;0;0;2151343,0499999993
58800000;PREMIO MARIO COVAS;0;0;0;0;0;15000,0
19270000;SUBSCRICAO DE ACOES CIA.PAULISTA DE PARCERIAS;42561981,08;0,0;0;0;0;0
53990000;DESENV.TECNOL.CAPAC.USO RACIONAL REC.HIDRICOS;0;0;0,0;8000,0;98101,0;0
60420000;GESTAO DE PESSOAS POR TALENTOS;0;0;0;0,0;550950,0;0
13270000;SUBVENCAO AOS PRODUTORES RURAIS-FEAP/BANAGRO;0;0;0;0;0;6292387,890000001
60350000;PROTECAO SOCIAL ESPECIAL - REINS. E INCL.SOC.;0;0;0,0;7344279,189999994;7120131,870000003;0
48360000;PAGAMENTO DE PRECATORIOS;12851028,199999997;112491013,29000008;126352082,35999997;65860106,89;11443934,260000002;496824,32
53500000;DEFESA CIVIL REVITALIZ.MEIO AMBIENTE-S.DO MAR;0,0;0;0;0;0;0
60100000;PAGAMENTO PRECATORIOS REGIME ESPECIAL;0;0;0;0;0;93139508,98
50710000;LICENCAS EMPREEND. BAIXO E ALTO IMP.AMBIENTAL;0;0;0;0;0;7722078,45
49010000;IMPLANTACAO E OPERACAO DE POSTOS DE PESAGEM;0;0;0;0;0;3700845,9200000004
60680000;POLICIAL VALORIZADO. SOCIEDADE PRESTIGIADA;0;0;0,0;79860,6;8795370,590000002;529388,74
23180000;MODERNIZACAO MAT. RODANTE SISTEMA METROVIARIO;0;0;0;0;0;60042589,71
43650000;DESENVOLVIMENTO SUSTENTAVEL;186376,21;144062,94999999998;123545,37000000001;0;0;0
44530000;ASSESSORIA CRIACAO ASSOCIACOES E COOPERATIVAS;95603,65000000001;102344,79;133633,53999999998;99637,55;117147,21999999999;0
51510000;TECNOLOGIAS INOVADORAS FORMACAO PROF.EDUCACAO;3918869,57;6102419,0;10920965,14;10942982,0;13114800,649999999;0
20090000;TRANSFERENCIA DAS INSTALACOES DO DETRAN;978382,85;0,0;0;0;0;0
59830000;GESTAO ESTRATEGICA DE GOVERNO;0;0;0;0;0,0;0
58920000;GERENCIAMENTO DE RECURSOS DE TIC;16740113,26;13694523,249999996;13174599,439999994;19832742,180000003;10459746,62;0
48450000;TECNOLOGIA DA INFORMACAO E COMUNICACAO-TIC;2813813,65;3215993,7399999998;2112354,8499999996;74546,5;0,0;0
20850000;IMPLANTACAO PROJ. QUALIDADE TOTAL ATENDIMENTO;628275,68;37699,71;6405,32;0,0;0;0
22290000;INVESTIMENTOS GESTAO CONTROLE QUAL. AMBIENTAL;10674768,080000002;2683254,57;6056283,03;0;0;0
43230000;MANUTENCAO ATUALIZ. CENTRO REF.EDUC.AMBIENTAL;156368,32;31295,5;260968,0;129430,0;115486,31;0
59480000;APOIO TECNICO-ADMINISTRATIVO;2127693,54;3402454,6300000004;6079085,320000001;8064729,259999997;7585020,569999999;4109950,7600000007
22060000;DESENVOLVIMENTO INICIATIVAS INCLUSAO DIGITAL;0,0;138000,0;0;0;0;0
61690000;IMPL.DE CUR.ADEQ. A CADA ET.DO ENS.;0;0;0;0;0,0;0
25020000;ASSISTENCIA TECNICA HABITACAO INTERESSE SOCIA;0;0;0;0;0,0;0
61270000;AUDITORIA ELETRONICA;0;0;0;0,0;0;0
56960000;CONTRIBUICAO ESTADO A EDUC. BASICA - FUNDEB;0,0;0,0;0,0;0,0;0,0;0
56240000;MANUTENCAO  ATUAL. INFRAESTRUTURA TECNOLOGICA;57515,88;8644,0;14906,07;5861,63;1994,7;91453,13999999998
49140000;MANUT. E SEGURANCA DA REDE DE AEROPORTOS;0;0;0;0;0;6028510,97
41510000;INTEGRACAO DE SERVICOS NA AREA DA CIDADANIA;466904,0800000001;817879,98;532711,18;679747,4999999999;524216,71;0
59870000;MUSEU DO FUTEBOL;0,0;0,0;0;0;0;0
42270000;OBSERVATORIO DO EMPREGO E DO TRABALHO;1432524,0899999999;1427236,9300000002;1246594,0;1177663,96;727640,0;0
25220000;INCORPORACAO TECN.PROD.MEDIC.ESTR.ALTO CUSTO;0;0;0;0;0;0,0
48630000;RESIDENCIA MEDICA;0,0;0,0;8170818,1;4583259,4;960494,01;0,0
16790000;SUBSCRICAO DE ACOES DA DERSA;865000001,4300001;376769718,33;307693942,17999995;320210616,49;0,0;3413764,0
24650000;FINANC.ACOES BACIA ALTO TIETE C/REC USO AGUA;0;0;0;0,0;0,0;0
57390000;VALORIZACAO DO PATRIMONIO CULTURAL PAULISTA;21900,0;0,0;194144,0;544287,0;73505,0;59160,0
57400000;TRANSPORTE DE ALUNOS DA EDUCACAO BASICA;109045722,30000001;434883,5;451816,8;52195636,139999986;283311359,39000005;99874001,89999995
56690000;FISCALIZACAO E CONTROLE METROLOGICO;5991246,510000003;6736903,849999999;9524942,959999992;13027724,799999991;29845806,770000003;13536477,200000001
20910000;ESTUDOS EXP.NOVOS SERV.TRILHOS RM'S AGL.URB.;2532502,83;319427,63;849290,48;1182380,11;2253253,3400000003;0
59580000;COMPANHIA DE DANCA DO ESTADO DE SAO PAULO;0,0;0,0;0,0;0,0;0,0;0,0
55790000;RENDA CIDADA;0;0;0;0;0;1857048,8599999999
53260000;ATENCAO INTEGRAL A SAUDE POPULACAO PRISIONAL;1389350,6799999995;1522053,8700000006;596255,7199999999;1418119,6400000004;0,0;0
55780000;SISTEMA INF.GEOGRAFICAS PLANEJ.METROP-SIGPLAM;77784,54;430500,76;0;0;0;0
24810000;EQUIP.SOC. - CENT.DIA IDOSO E CENT.CONV.IDOSO;0;0;0;0;0,0;0
49130000;REGULACAO FISCALIZACAO CONCESSOES RODOVIARIAS;20220734,940000005;12295405,939999996;14464709,880000003;17032265,109999996;17719712,0;12360741,2
41270000;ACOES DE VIGILANCIA SANITARIA;0;0;0;0;0;1340623,8699999999
53600000;ADMINISTRACAO DOS ESTAGIOS NA ADMINISTRACAO;0;0;0;0;0;12138736,58
57810000;CAMPANHA DE VACINACAO ANIMAL;673259,6700000002;26779,9;106562,56;126437,44;0,0;4300,0
42590000;SUPORTE TECNICO-ADMIN.  AO ARTESAO;235595,27000000008;26066,71;349823,38;210963,22999999992;174629,59000000003;0
42300000;QUALIFICACAO REQUAL.PROFISSIONAL TRABALHADOR;54526902,49;41631909,93;20387775,160000004;2208597,52;7136831,530000001;6096252,889999999
12220000;MINISTERIO PUBLICO-AQUIS.OBRAS E INSTALACOES;11603219,310000002;1281422,2699999998;12113686,170000002;4124942,3800000004;3848223,36;365113,18
58690000;ATIVACAO JOVEM;0;0;0;0;0;0,0
47810000;COMPLEMENTACAO APOSENTADORIAS E PENSOES - IPT;1117715,4300000002;770831,75;1477057,43;935931,2000000001;1009983,09;1084746,62
48580000;TECNOLOGIA DA INFORMACAO E COMUNICACAO;1902712,04;2279697,1999999997;3063974,6100000003;9595932,080000004;8405523,38;9390305,219999997
24970000;NOVA TAMOIOS - CONTORNOS;0;0;0;0;0,0;165900009,0
58060000;INTEGRACAO CURRICULAR NO ENSINO MEDIO;34924655,39;46720991,86999998;40812632,88;47889906,35999999;47837642,22;99975,97000000002
59050000;ATENCAO EDUCACAO ADOLESCENTE MEDIDA CAUTELAR;0;0;0;0;0;14879596,809999997
61900000;RECOMECO: PROGR.EST.ENFRENT.CRACK-DES.SOC;0;0;0;0;0;0,0
56650000;ATENDIMENTO HEMOTERAPICO;529823,44;997831,22;1473620,67;0;0;0
51390000;JOGOS COM IDENTIDADE CULTURAL;1348,2;2869,97;13046,0;0;0;0
47840000;ASSIST.MEDICA, HOSP. PENSIONISTA POL.MILITAR;0;0;0;0;0;17103369,93
20800000;SANEAMENTO RURAL E PEQ. LOCALIDADES ISOLADAS;0;0,0;3706000,0;186790,47;4185241,0599999996;4578174,34
53760000;ESTUDOS DE MACRODRENAGEM;0;0,0;356724,62;0;0;0
19640000;OBRAS ADEQUACAO AMPL. APARELHAMENTO HCFM-USP;19457811,709999997;8464483,08;16222821,729999999;2473441,19;0,0;0
46150000;APERFEICOAMENTO ATIVIDADES DO MINIST.PUBLICO;2187597,28;2769508,1599999997;15720531,08;5332871,33;5163365,159999999;3333755,74
24450000;APOIO TECNICO FIN.AT.PRIMARIA SAUDE COMP.MUN.;0;0;0,0;9076683,0;0,0;0
61590000;ASSISTENCIA MEDICA, HOSP. E AMB. HOSP. DA USP;0;0;0;0;0,0;6167641,35
55990000;AUDITORIAS NAS UNID.ADM.DIRETA E INDIRETA;0;0;0;0;0;2096317,9100000001
56360000;GERENCIAMENTO DO ACESSA SAO PAULO;1335404,0;4073995,0;3450253,96;5161873,96;2267856,0;0
54660000;CAPACITACAO INSTITUCIONAL DOS MUNICIPIOS;5549,13;2014,12;1823,79;0;0;0
58980000;PREVENCAO ENFRENTAMENTO TRAFICO SERES HUMANOS;5400,0;0,0;0;0;0;0
57940000;REG. E FISC. SERV. PUBLICOS SANEAMENTO BASICO;0;0;0;0;0;804384,34
51610000;REMUNERACAO ENC.PROF.MAG.-ENS.FUNDAMENTAL;879157945,3799998;1012489621,7000005;1372772090,6000018;1170274622,1799994;1099926670,9999995;0
44830000;MONITORAMENTO AVALIACAO PROGRAMAS E ACOES PPA;390311,24000000005;1313688,09;842128,62;1713379,5799999998;3653663,9800000004;0
11950000;MELHOR CAMINHO;26231458,41;39873602,69;65678801,87000001;47614323,84000001;54851003,61000001;18670833,15
45510000;COMPLEMENTACAO APOSENTADORIAS PENSOES-SABESP;15168129,54;5531737,23;26656959,259999998;114210370,42;124245364,25;22683982,31
49020000;OPER. PRACAS PEDAGIO RODOVIAS SOB JURISD. DER;136680,87;186573,53;162245,35;274338,38;139780,58000000002;0
61460000;SUPORTE ADMINISTRATIVO EM APOIO CUST.REINTEG.;0;0;0;0;0;24063992,83000005
45350000;PAGAMENTO COMPLEM.APOSENTADORIAS PENSÕES-BNC;12105866,78;0;0;0;0;0
61860000;ATENDIMENTO SOCIAL COMUNIDADES TERAPEUTICAS;0;0;0;0;0;0,0
23180000;MODERNIZ. MATERIAL RODANTE METROVIARIO-BIRD;0;0;0,0;29800000,0;18403864,75;0
56990000;ADMINISTRACAO DA FAPESP;1371276,61;1102863,06;1869292,6100000003;2066794,99;4586725,350000001;8455470,379999999
24670000;FIN.ACOES UGRHI BAIXADA SANTISTA REC USO AGUA;0;0;0;0;0;0,0
42590000;APOIO E ASSISTENCIA AO ARTESAO;0;0;0;0;0;257654,34000000003
10560000;CONSTRUÇAO REF. AMPL.APARELHAM.AREA DE SAUDE;0,0;0,0;0,0;0,0;0,0;0
53480000;EDUCACAO PARA A PREVENCAO;0;0;0;0;0;0,0
59630000;FORM. IMPLEM. PROG. PROJ. PESSOA DEFICIENCIA;0;0;0;0;0;1797233,84
20790000;APOIO DESENV.INST.PREST.SERVICOS SAN.BASICO;0,0;120000,0;0;0;0;0
40720000;ESTIM. A MELHORIA PRATICA DE ESPORTE E LAZER;0;0;0;0;0;1081000,0
59950000;GESTAO DO FUNDO DE INTERESSES DIFUSOS;0;0;0;0;0;15433282,049999997
58490000;ESTUDOS NA AREA DE INOVACAO E COMPETITIVIDADE;690210,0;275397,98;215153,37;173325,0;332550,0;552000,0
42130000;APOIO AOS CONSELHOS;167758,14;111389,53000000001;625234,0800000001;32008,95;21059,299999999996;0
58680000;GESTAO DO CONHECIMENTO;0;0;0;0;0;0,0
22260000;EXPANSAO DA EDUCACAO PROFISSIONAL TECNICA;111709003,93000002;171088399,58;134932838,40999997;46797856,07;95101916,88;34335667,919999994
48320000;DISTRIBUICAO DE JUSTICA MILITAR;4096943,17;5688890,6;4362739,66;3716524,53;6157526,9;5558103,970000001
14620000;PRESERVACAO DA MATA ATLANTICA;0,0;0,0;0,0;0;0;0
60770000;RESTAURACAO ECOLOGICA;0;0;0;0;0;13777,3
20940000;LINHA 10 -LUZ-R. G.SERRA-MODERNIZACAO;54543456,579999976;61011289,830000006;34421136,879999995;31043325,26000001;10654970,66;0
22840000;RECUPERACAO DE ESTRADAS VICINAIS - BIRD II;0,0;35170396,63000001;17682381,14;0,0;96113,32;17526,62
12080000;REPASSE DE RECURSOS AO FUNAC;0;0;0;0,0;164000000,0;36000000,0
50320000;ADMINISTRAÇÃO E MANUTENÇÃO DA FUNDAÇÃO CERET;1929,22;0;0;0;0;0
50700000;INSPECAO FONTES POLUID.E DEGRAD.MEIO AMBIENTE;837479,4500000001;381204,7;299137,47;0;0;0
58400000;PESQUISA, DESENVOLVIMENTO E INOVACAO;0;0;0;0;0;12585152,39000001
