CODIGO ACAO;NOME ACAO;2010;2011;2012;2013;2014;2015
57990000;MANUT. AMPL. DA .INFORMATIZACAO DEF.PUBLICA;8378241,81;5546582,47;7040732,13;5700969,790000002;11265784,389999997;0
20920000;LINHA 7- LUZ-JUNDIAI -MODERNIZ.EXP. DA OFERTA;92935389,13000004;38583637,7;46608217,31000002;57491398,51999997;66158568,130000025;0
56430000;SISTEMA GESTAO DOCUMENTAL E REST.DE DOCUMENTO;0,0;0;0;0;0;0
15730000;IMPLANTACAO RESERVATORIOS RETENCAO-PISCINOES;0;0;0;0;0;51845283,78
60780000;PREVENCAO E COMBATE A INCENDIOS FLORESTAIS;0;0;19261,4;101909,64;43999,74;73730,02
21730000;MODERNIZACAO DA LINHA 12 - SAFIRA DA CPTM;0;0;0;0;0;4617389,37
49870000;PROTECAO A VITIMAS E TESTEMUNHAS;1000000,0;916663,0;1199996,0;999999,96;999999,96;1000000,0
14190000;RECUPERACAO DE RODOVIAS ESTADUAIS;903689527,8700006;528788045,6700001;0,0;0,0;0,0;0
43110000;PESQUISA AMBIENTAL CAPACITACAO MEIO AMBIENTE;0;0;0;0;0;35243083,999999985
61570000;MANUTENCAO E CONSERVACAO DA CALHA DO TIETE;0;0;0;0;132130443,92;0
48610000;CAPACITACAO APERFEICOAM.PROFISSIONAIS SAUDE;1302721,97;1884051,6100000013;0,0;0;0;0
57360000;SISEM - SISTEMA ESTADUAL DE MUSEUS;0,0;0,0;16000,0;0;0;0
24600000;ARTICULACAO/IMPLEMENTACAO ACOES ESTRATEGICAS;0;0;2662707,75;0,0;0,0;0
58520000;DESENVOLVIMENTO ENS. MEDIO-CENTRO PAULA SOUZA;2953112,95;4410450,989999998;79280573,92000002;113775619,83000004;150737640,95;203509231,76
60110000;PAG.PRECATORIOS REG.ESP.EM.CONST.-EDUCACAO;0;1741247,75;0,0;0,0;68594,13;0
19500000;IMPLANTACAO DO PARQUE DA JUVENTUDE;0,0;0,0;0;0;0;0
11520000;PREVENINDO E RECONSTRUINDO;5323858,200000002;6616574,539999999;6198331,660000001;3553412,74;5697660,529999998;2564292,6
58400000;SERVICOS PESQ.TECNOL.APOIO AO DESENVOLVIMENTO;121787724,34;127900223,08999982;129358178,57000002;154918462,1899999;166406903,31000015;0
54280000;GERENCIAMENTO DO BENEFICIO - SAUDE;57037367,49;57674252,28;83189255,48;100152134,47;100155376,87;0
61140000;EDUCACAO CONTINUADA;0;0;59600,0;163060,0;13913,3;21871,25
11330000;INSTALACOES DA POLICIA CIVIL;14334618,18;8609409,6;9293839,16;8497010,400000004;15798233,529999994;12324076,309999995
52900000;DESENVOLV. EDUCACAO PROFISSIONAL TECNOLOGICA;24468530,250000026;16228792,82000001;15139476,190000003;17072699,479999997;15857561,059999999;443178578,1399999
49890000;POLICIA JUDICIARIA;0;0;0;0;0;2996135653,2799854
51600000;DES. ENS. FUNDAMENTAL-SERVIDORES-FUNDEB;0;0;0;0;0;1546467845,3800004
55640000;SISTEMAS CORPORATIVOS E INFORMACOES;0,0;0;0;0;0;0
42560000;ADMINISTRACAO E MANUTENCAO DA SUTACO;0,0;0,0;0;0;0;0
60300000;ESCOLA DE DESENVOLVIMENTO SOCIAL DE SAO PAULO;0;0;0;0;0;101781,0
61540000;RENDA CIDADA - BENEFICIO AO IDOSO;0;0;0;0;4798687,92;0
21740000;IMPLANTACAO SIST.NAC. PROT. DEFESA CONSUMIDOR;0,0;0,0;8799,260000000006;14999,999999999998;10416,459999999997;13197,93
51230000;ESPORTE SOCIAL;2174918,82;270500,58;1189974,9999999998;1304972,85;2034580,3;0
60720000;FAUNA URBANA;0;0;214900,0;260586,14;1598169,3;0
57370000;IDENTIFICACAO DO PATRIMONIO CULTURAL PAULISTA;500000,0;0,0;2662,0;0,0;0;0
40760000;MANUTENCAO DO ENSINO MEDIO;0,0;0,0;0,0;0,0;0;0
42510000;ADMINISTRACAO CAIXA BENEFICENTE POL. MILITAR;0;0;0;0;0;5465371,7700000005
41950000;ACESSO A CIDADANIA;60814372,25;64980304,419999994;68599593,36999999;82035534,49999999;86882507,12999997;128879616,28000002
21440000;APOIO ELAB.EXEC.INSTR.PLAN.GESTAO SANEAMENTO;3227587,54;1344988,5;0,0;5119585,77;0,0;0
19570000;CONSTRUCAO APAR.FABRICA MEDIC.-FURP AM.BRAS.;0,0;0,0;0;0;0;0
60270000;ACAO SOCIAL REGIONAL;0;0;2903220,1;285600,14;0;0
21120000;REVITALIZACAO COMPETENCIAS TECN. ESTRATEGICAS;900000,0;0;0;0;0;0
59350000;ADMINISTRACAO DA EMPLASA;6491180,389999994;5267360,170000007;0,0;0,0;0;0
59060000;ATENCAO SAUDE ADOLESCENTE MEDIDA CAUTELAR;0;0;0;0;0;183402669,17000008
22400000;PARTICIPACAO CONT.GESTAO INST.SOCIEDADE CIVIL;0;0,0;0,0;33346,0;0,0;43082,22
48430000;RESIDENCIA MEDICA;5335565,84;6358776,08;0,0;0,0;0;0
14180000;DUPLICACAO, IMPLANT., RECUPERACAO DE RODOVIAS;0;0;0;0;0;687880812,1099997
54280000;GERENCIAMENTO DO BENEFICIO SAUDE;0;0;0;0;0;98215017,57999998
53050000;ENSINO POS-GRADUACAO PESQ. UNIV.FAC.ESTADUAIS;820554542,4899975;591376006,770001;999252804,2800006;1074487895,7699897;1366131208,7900043;1648862656,6400073
52670000;MANUTENCAO  ATUALIZ INFR-EST CAPAC.INST.PESQ.;0,0;0;0;0;0;0
56860000;IMPLANTACAO, MANUTENCAO E ADEQUACAO DA INFRA-;0,0;0,0;0,0;0;0;0
54460000;INTEGRAÇAO CINEMA/TV - PIC-TV;0,0;0,0;0;0;0;0
42850000;LICENCIAMENTO E FISCALIZACAO AMBIENTAIS;0,0;0,0;0;0;0;0
61380000;CONSERVACAO, MANUT.,REPAROS PREDIOS ESCOLARES;0;0;0;0;0;185836803,38000005
55650000;METRO-RESSARCIMENTO SUBSIDIO AOS ESTUDANTES;67086000,0;78360651,0;93592756,0;94445626,0;69977093,0;0
49960000;POLICIAMENTO ESCOLAR;5633434,1000000015;6188355,239999987;0,0;0;0;0
17030000;PROJETO AVAL. APRIM. POLITICA SOCIAL EST.S.P;335583,92000000004;0;0;0;0;0
22080000;ADEQUACAO DA INFRAESTRUTURA AO SINASE E ECA;0;0;0;0;0;12502049,45
50440000;INTERMEDIACAO DE MAO DE OBRA;18115366,45;9101571,100000003;8644430,009999998;6447798,980000005;4929755,240000001;4566505,370000001
57350000;PINACOTECA E MUSEUS DE ARTE;15500000,0;15130000,0;34896368,9;36229692,37;0,0;0
58970000;GERENCIAMENTO DO DATACENTER DO ESTADO;1034494,7;582677,61;1248160,35;668555,5700000001;1180227,86;923865,55
24730000;APOIO A PPP PARA OBRAS DE UNID.HOSPITALARES;0;0;0;12879652,0;0,0;0
18540000;SUBSCRICAO DE ACOES DA CETESB;99000,0;0,0;0,0;0;12101142,15;1007431,95
59140000;FORMACAO CAPACITACAO PROFISSIONAIS FUND.ITESP;11290,46;7967,74;0;0;0;0
52920000;DESENVOLVIMENTO EDUCACAO PROFISSIONAL TECNICA;561860235,7499993;742458670,3099995;949901940,5200012;1131952303,18;1197070064,8599992;950410086,140001
43250000;APOIO FINANCEIRO PROJ.FUNDOS MUN. ENT.SOCIAIS;0;0;0;0;0;13292987,319999952
44990000;EVENTOS DE CAPACITACAO NAS AREAS FAZENDARIAS;9909534,850000001;11325557,690000001;11348463,699999996;11958431,460000006;14680281,329999391;14634081,189999895
45150000;SERVICO DA DIVIDA PUBLICA EXTERNA;8798382,25;7612046,3100000005;8719166,5;4304962,11;0;0
17670000;AMPLIACAO REDE TRANSM. RADIO E TV EDUCATIVAS;113709,84;15400,0;0,0;0;0;0
25100000;INVESTIMENTO RODOVIARIO SAO PAULO-BID FASE II;0;0;0;0;0;157916351,4
61580000;COMPLEMENTACAO APOSENTAD. E PENSOES - IPEM/SP;0;0;0;0;1721607,69;1592868,2499999998
42750000;ATENDIMENTO A POPULACAO PRISIONAL;0,0;0;0;0;0;0
24220000;FESTIVAL INTERN. DE INVERNO CAMPOS DO JORDAO;0;0;2499596,61;2500000,0;2650000,0;0
61760000;PROM.DE ACOES A QUALID.VIDA DOS PROF.DA EDUC.;0;0;0;0;18834908,0;0
61430000;FORMACAO EDUCACIONAL E PROFISSIONAL;0;0;0;0;0;4081384,189999998
50630000;GESTAO DE UNIDADES DE CONSERVACAO;28266115,44999998;39966931,760000005;38397631,62999998;41372548,279999994;43703833,45000002;44740927,800000064
22930000;MODERNIZACAO ADM. REC. GESTAO FISCAL ESTADOS;6405223,25;0,0;5608795,720000001;2025835,35;0;0
20060000;PRODUCAO DE MORADIAS;9353602,6;3585537,33;0,0;0,0;0,0;0
43110000;PESQUISA AMBIENTAL DIAGNOSTICO REC.NATURAIS;39485742,74999996;40904555,499999955;31890913,990000006;32574626,190000013;36584924,269999996;0
20170000;MUNICIPIO VERDE AZUL-PROTOCOLO AMBIENTAL;79880,28;0;0;0;0;0
54420000;ATIVIDADES DE DIFUSAO CULTURAL;0,0;0,0;0;0;0;0
52040000;SISTEMA PAULISTA DE AMBIENTES DE INOVACAO;0;0;0;0;0;7293575,829999998
